route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
21,58,120359070,DOWNTOWN,,9407,21:53
21,58,120360070,DOWNTOWN,,9007,21:53
21,58,120361070,DOWNTOWN,,1707,21:53
21,58,120362070,DOWNTOWN,,8907,21:53
21,58,120363070,DOWNTOWN,,8807,21:53
8,305,120978020,GERMANTOWN + BRAINERD RD,,9902,8:52
34,58,120548070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120549070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120550070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120551070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120552070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120553070,SHUTTLE PARK NORTH,,6307,34:99
34,305,120518020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120519020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120512020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120513020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120514020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120515020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120516020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120517020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120506020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120507020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120508020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120509020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120510020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120511020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120500020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120501020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120502020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120503020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120504020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120505020,SHUTTLE PARK NORTH,,6302,34:99
34,58,120570070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120571070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120572070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120573070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120574070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120575070,SHUTTLE PARK NORTH,,6307,34:99
34,305,120494020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120495020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120496020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120497020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120498020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120499020,SHUTTLE PARK NORTH,,6302,34:99
34,58,120566070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120567070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120568070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120569070,SHUTTLE PARK NORTH,,6307,34:99
34,305,120492020,SHUTTLE PARK NORTH,,6302,34:99
34,305,120493020,SHUTTLE PARK NORTH,,6302,34:99
34,58,120560070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120561070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120562070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120563070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120564070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120565070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120554070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120555070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120556070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120557070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120558070,SHUTTLE PARK NORTH,,6307,34:99
34,58,120559070,SHUTTLE PARK NORTH,,6307,34:99
1,58,119445070,DOWNTOWN,,107,1:54
1,58,119454070,DOWNTOWN,,907,1:54
1,305,119418020,DOWNTOWN,,802,1:54
1,305,119382020,ALTON PARK,,802,1:05
1,305,119399020,ALTON PARK,,202,1:05
1,58,119425070,ALTON PARK,,107,1:05
1,58,119426070,ALTON PARK,,607,1:05
1,58,119427070,ALTON PARK,,907,1:05
1,58,119431070,ALTON PARK,,1107,1:05
1,58,119433070,ALTON PARK,,1207,1:05
10A,58,119615070,AVONDALE,,807,10A:04
10A,58,119619070,AVONDALE,,1007,10A:04
10A,58,119624070,AVONDALE,,1907,10A:04
10A,58,119625070,AVONDALE,,2307,10A:04
10A,58,119626070,AVONDALE,,2207,10A:04
10A,305,119562020,AVONDALE,,302,10A:04
10A,305,119563020,AVONDALE,,1902,10A:04
10A,305,119575020,AVONDALE,,2302,10A:04
10A,305,119578020,AVONDALE,,2002,10A:04
10A,64,119648010,AVONDALE,,401,10A:04
10A,305,119601020,DOWNTOWN,,402,10A:59
10A,305,119602020,DOWNTOWN,,2702,10A:59
10A,305,119608020,DOWNTOWN,,2202,10A:59
10A,58,119637070,DOWNTOWN,,2707,10A:59
10A,58,119644070,DOWNTOWN,,1007,10A:59
10A,58,119645070,DOWNTOWN,,807,10A:59
10A,58,119647070,DOWNTOWN,,2907,10A:59
10A,305,119588020,DOWNTOWN,,202,10A:59
10A,305,119591020,DOWNTOWN,,2402,10A:59
10A,305,119593020,DOWNTOWN,,3002,10A:59
10A,64,119656010,DOWNTOWN,,601,10A:59
10C,305,119666020,CAMPBELL,,1902,10C:02
10C,305,119661020,CAMPBELL,,1402,10C:03
10G,58,119724070,GLENWOOD,,2407,10G:03
10G,58,119728070,GLENWOOD,,2807,10G:03
10G,305,119688020,DOWNTOWN,,802,10G:54
10G,305,119689020,DOWNTOWN,,902,10G:54
10G,58,119745070,DOWNTOWN,,2207,10G:54
10G,58,119748070,DOWNTOWN,,1907,10G:54
10G,58,119751070,DOWNTOWN,,2807,10G:54
10G,58,119752070,DOWNTOWN,,2807,10G:54
10G,58,119743070,DOWNTOWN,,1907,10G:54
10G,58,119744070,DOWNTOWN,,2307,10G:54
10G,58,119734070,DOWNTOWN,,707,10G:54
10G,58,119735070,DOWNTOWN,,807,10G:54
10G,58,119738070,DOWNTOWN,,107,10G:54
10G,58,119739070,DOWNTOWN,,1007,10G:54
10G,58,119740070,DOWNTOWN,,807,10G:54
10G,305,119707020,DOWNTOWN,,1902,10G:54
10G,305,119709020,DOWNTOWN,,2002,10G:54
10G,305,119712020,DOWNTOWN,,102,10G:54
10G,305,119715020,DOWNTOWN,,1902,10G:54
10G,305,119699020,DOWNTOWN,,3102,10G:54
10G,305,119701020,DOWNTOWN,,102,10G:54
10G,305,119702020,DOWNTOWN,,1102,10G:54
10G,305,119704020,DOWNTOWN,,1102,10G:54
10G,305,119705020,DOWNTOWN,,802,10G:54
10G,305,119706020,DOWNTOWN,,2302,10G:54
10G,305,119693020,DOWNTOWN,,302,10G:54
10G,305,119694020,DOWNTOWN,,2702,10G:54
10G,305,119695020,DOWNTOWN,,302,10G:54
10G,305,119696020,DOWNTOWN,,2102,10G:54
10G,305,119697020,DOWNTOWN,,3102,10G:54
10G,305,119698020,DOWNTOWN,,3102,10G:54
10G,64,119757010,DOWNTOWN,,401,10G:54
10G,64,119758010,DOWNTOWN,,401,10G:54
10G,64,119759010,DOWNTOWN,,401,10G:54
10G,305,119690020,DOWNTOWN,,1102,10G:54
10G,305,119691020,DOWNTOWN,,102,10G:54
10G,305,119692020,DOWNTOWN,,302,10G:54
10G,58,119746070,DOWNTOWN,,2407,10G:55
10G,58,119747070,DOWNTOWN,,2207,10G:55
10G,58,119749070,DOWNTOWN,,2307,10G:55
10G,58,119750070,DOWNTOWN,,1707,10G:55
10G,64,119760010,DOWNTOWN,,401,10G:55
10G,305,119700020,DOWNTOWN,,3102,10G:55
10G,58,119742070,DOWNTOWN,,1207,10G:55
10G,305,119703020,DOWNTOWN,,902,10G:55
10G,305,119708020,DOWNTOWN,,2302,10G:55
10G,305,119710020,DOWNTOWN,,302,10G:55
10G,58,119736070,DOWNTOWN,,607,10G:55
10G,58,119737070,DOWNTOWN,,707,10G:55
10G,58,119741070,DOWNTOWN,,1107,10G:55
10G,305,119711020,DOWNTOWN,,602,10G:56
10G,305,119713020,DOWNTOWN,,1402,10G:56
10G,305,119714020,DOWNTOWN,,1902,10G:56
13,305,119761020,ROSSVILLE,,1502,13:02
13,305,119768020,ROSSVILLE,,1602,13:02
15,305,120041020,ST ELMO VIA INCLINE ,,1802,15:03
15,305,120052020,ST ELMO VIA INCLINE ,,2602,15:03
16,305,122011020,DOWNTOWN,,10702,16:05
16,58,122125070,DOWNTOWN,,10107,16:05
16,58,120179070,DOWNTOWN,,10007,16:05
16,58,120180070,DOWNTOWN,,10307,16:05
16,58,120185070,DOWNTOWN,,11107,16:05
16,58,120190070,DOWNTOWN,,10807,16:05
16,305,121976020,DOWNTOWN,,10002,16:05
16,64,120214010,DOWNTOWN,,101,16:05
16,64,120215010,DOWNTOWN,,7101,16:05
16,305,121980020,DOWNTOWN,,10802,16:05
16,305,121992020,DOWNTOWN,,10902,16:05
16,305,122051020,DOWNTOWN,,10602,16:05
19,305,122120020,DOWNTOWN,,3302,19:54
19,305,122122020,DOWNTOWN,,3502,19:54
19,305,120228020,DOWNTOWN,,3202,19:54
19,305,120231020,DOWNTOWN,,3602,19:54
19,305,120227020,DOWNTOWN,,3202,19:55
19,305,120230020,DOWNTOWN,,3602,19:55
19,305,120232020,DOWNTOWN,,3302,19:55
2,305,122035020,NORTH CHATTANOOGA,,4002,2:02
2,305,120233020,NORTH CHATTANOOGA,,3802,2:02
2,305,120235020,NORTH CHATTANOOGA,,4102,2:02
2,305,120269020,DOWNTOWN,,3702,2:53
2,305,120280020,DOWNTOWN,,3902,2:53
21,58,120350070,GOLDEN GATEWAY,,9407,21:02
21,305,120281020,GOLDEN GATEWAY,,3702,21:02
21,305,120294020,GOLDEN GATEWAY,,3902,21:02
28,305,120381020,CHATTANOOGA STATE,,4202,28:02
28,305,120394020,CHATTANOOGA STATE,,4302,28:02
28,305,120411020,DOWNTOWN,,4202,28:52
28,305,120415020,DOWNTOWN,,4802,28:52
28,305,120424020,DOWNTOWN,,4302,28:52
4,305,121929020,HAMILTON PL EXPRESS,,8802,4:06
4,305,120690020,DOWNTOWN,,8102,4:60
4,305,120695020,DOWNTOWN,,7302,4:60
4,58,120765070,DOWNTOWN,,9307,4:60
4,58,120767070,DOWNTOWN,,7107,4:60
4,58,120771070,DOWNTOWN,,8207,4:60
4,58,120772070,DOWNTOWN,,8707,4:60
4,305,122110020,DOWNTOWN,,9302,4:60
4,305,121940020,DOWNTOWN,,7602,4:60
4,305,122104020,DOWNTOWN,,8702,4:60
4,305,122106020,DOWNTOWN,,7202,4:60
4,305,121938020,DOWNTOWN,,7402,4:60
4,58,120759070,DOWNTOWN,,9007,4:60
4,58,120763070,DOWNTOWN,,9107,4:60
4,58,120764070,DOWNTOWN,,11007,4:60
4,305,120675020,DOWNTOWN,,7502,4:60
4,305,121883020,DOWNTOWN,,7102,4:60
4,305,120644020,DOWNTOWN,,8202,4:60
4,305,120673020,DOWNTOWN,,7802,4:60
4,58,120797070,DOWNTOWN,,9407,4:60
4,58,120798070,DOWNTOWN,,8607,4:60
4,58,120784070,DOWNTOWN,,7507,4:60
4,58,120786070,DOWNTOWN,,7807,4:60
4,58,120789070,DOWNTOWN,,8507,4:60
4,58,120790070,DOWNTOWN,,8907,4:60
4,305,121962020,DOWNTOWN,,9402,4:60
4,305,121966020,DOWNTOWN,,9502,4:60
4,305,121918020,DOWNTOWN,,8902,4:60
4,305,122102020,DOWNTOWN,,3402,4:60
4,305,121904020,DOWNTOWN,,9102,4:60
4,305,121910020,DOWNTOWN,,9002,4:60
4,305,121958020,DOWNTOWN,,9202,4:60
4,305,121960020,DOWNTOWN,,8402,4:60
4,305,121950020,DOWNTOWN,,7702,4:60
4,305,121894020,DOWNTOWN,,8002,4:60
4,305,121898020,DOWNTOWN,,8302,4:60
4,305,121900020,DOWNTOWN,,8602,4:60
4,58,120776070,DOWNTOWN,,8107,4:60
4,58,120777070,DOWNTOWN,,8407,4:60
4,58,120781070,DOWNTOWN,,8807,4:60
4,305,121891020,DOWNTOWN,,7902,4:60
9,305,121050020,EAST LAKE,,10002,9:03
9,305,121051020,EAST LAKE,,10302,9:03
9,305,121077020,EAST LAKE,,10402,9:03
9,58,121110070,EAST LAKE,,10007,9:03
9,58,121111070,EAST LAKE,,10107,9:03
9,58,121112070,EAST LAKE,,10307,9:03
9,305,121977020,EAST LAKE,,10802,9:03
9,58,121123070,EAST LAKE,,10807,9:03
9,58,121124070,EAST LAKE,,11007,9:03
4,305,120698020,DOWNTOWN EXPRESS,,7302,4:62
4,305,120701020,DOWNTOWN EXPRESS,,8502,4:62
4,305,121930020,DOWNTOWN EXPRESS,,8802,4:63
4,305,121932020,DOWNTOWN EXPRESS,,2002,4:63
33,58,121442070,SHUTTLE PARK NORTH,,5107,33:02
33,58,121443070,SHUTTLE PARK NORTH,,5207,33:02
33,58,121490070,SHUTTLE PARK NORTH,,5907,33:02
33,58,121491070,SHUTTLE PARK NORTH,,6007,33:02
33,58,121509070,SHUTTLE PARK NORTH,,6107,33:02
33,58,121569070,SHUTTLE PARK NORTH,,5507,33:02
33,64,121715010,SHUTTLE PARK NORTH,,6001,33:02
33,58,121469070,SHUTTLE PARK NORTH,,6207,33:02
33,58,121551070,SHUTTLE PARK NORTH,,5307,33:02
33,58,121552070,SHUTTLE PARK NORTH,,5407,33:02
33,64,121744010,SHUTTLE PARK NORTH,,5701,33:02
33,64,121745010,SHUTTLE PARK NORTH,,5801,33:02
33,58,121570070,SHUTTLE PARK NORTH,,5607,33:02
33,64,121708010,SHUTTLE PARK NORTH,,5101,33:02
33,64,121709010,SHUTTLE PARK NORTH,,5201,33:02
33,64,121771010,SHUTTLE PARK NORTH,,5301,33:02
33,64,121772010,SHUTTLE PARK NORTH,,5401,33:02
33,64,121714010,SHUTTLE PARK NORTH,,5901,33:02
13,305,119780020,DOWNTOWN,,1502,13:52
13,305,119786020,DOWNTOWN,,1602,13:52
10C,305,119658020,CAMPBELL,,1202,10C:06
10C,305,119660020,CAMPBELL,,2502,10C:06
10C,305,119662020,CAMPBELL,,1302,10C:06
10C,305,119664020,CAMPBELL,,2802,10C:06
10C,305,119659020,CAMPBELL,,802,10C:07
10C,305,119663020,CAMPBELL,,2202,10C:07
10C,305,119665020,CAMPBELL,,1902,10C:07
10C,305,119657020,CAMPBELL,,602,10C:05
13,305,119762020,ROSSVILLE,,1502,13:03
13,305,119763020,ROSSVILLE,,1502,13:03
13,305,119764020,ROSSVILLE,,1502,13:03
13,305,119765020,ROSSVILLE,,1502,13:03
13,305,119766020,ROSSVILLE,,1502,13:03
13,305,119767020,ROSSVILLE,,1502,13:03
13,305,119769020,ROSSVILLE,,1602,13:03
13,305,119770020,ROSSVILLE,,1602,13:03
13,305,119771020,ROSSVILLE,,1602,13:03
13,305,119772020,ROSSVILLE,,1602,13:03
13,305,119773020,ROSSVILLE,,1602,13:03
13,305,119774020,DOWNTOWN,,1502,13:53
13,305,119775020,DOWNTOWN,,1502,13:53
13,305,119776020,DOWNTOWN,,1502,13:53
13,305,119777020,DOWNTOWN,,1502,13:53
13,305,119778020,DOWNTOWN,,1502,13:53
13,305,119779020,DOWNTOWN,,1502,13:53
13,305,119781020,DOWNTOWN,,1602,13:53
13,305,119782020,DOWNTOWN,,1602,13:53
13,305,119783020,DOWNTOWN,,1602,13:53
13,305,119784020,DOWNTOWN,,1602,13:53
13,305,119785020,DOWNTOWN,,1602,13:53
8,305,120977020,EASTDALE,,9902,8:03
3,305,120427020,ENTERPRISE SOUTH,,4502,3:02
3,305,120429020,ENTERPRISE SOUTH,,2802,3:02
3,305,120431020,3 DOWNTOWN ,,4402,3:51
3,305,120432020,3 DOWNTOWN ,,4502,3:51
3,305,120433020,3 DOWNTOWN ,,4602,3:53
3,305,120434020,3 DOWNTOWN ,,4502,3:53
3,305,120435020,3 DOWNTOWN ,,6402,3:53
3,305,120436020,3 DOWNTOWN ,,2802,3:53
3,305,122114020,3 DOWNTOWN ,,6602,3:53
3,305,120456020,OOLTEWAH,,4902,3:03
3,305,120458020,OOLTEWAH,,6502,3:03
16,305,120112020,NORTHGATE,,10102,16:06
3,305,120457020,ENTERPRISE SOUTH,,4902,3:05
3,305,120459020,ENTERPRISE SOUTH,,6502,3:05
3,305,120460020,ENTERPRISE SOUTH,,4902,3:06
3,305,120462020,ENTERPRISE SOUTH,,6502,3:06
3,305,120461020, TO GARAGE,,4902,3:07
3,305,120463020, TO GARAGE,,6502,3:07
3,305,120448020,3N INTERPRISE SOUTH,,4802,3:08
3,305,120452020,3N NORTHGATE,,4802,3:10
3,305,122130020,3E ER EASTGATE/ EAST RIDGE,,4702,3:12
3,305,122131020,3E ER EASTGATE/ EAST RIDGE,,4702,3:12
3,305,122132020,3E ER EASTGATE/ EAST RIDGE,,6802,3:12
3,305,122133020,3E ER EASTGATE/ EAST RIDGE,,6902,3:12
3,305,120438020,3E ER EASTGATE/ EAST RIDGE,,4702,3:13
3,305,120441020,3E ER EASTGATE/ EAST RIDGE,,6802,3:14
3,305,120443020,3E ER EASTGATE/ EAST RIDGE,,6902,3:14
3,305,120439020,3E ER EASTGATE/ EAST RIDGE,,4702,3:14
16,58,120160070,NORTHGATE,,10907,16:09
16,58,120162070,NORTHGATE,,11107,16:09
16,305,121998020,NORTHGATE,,10702,16:09
16,305,122012020,NORTHGATE,,10202,16:09
16,305,122015020,NORTHGATE,,10602,16:09
16,305,122071020,NORTHGATE,,10502,16:09
16,305,122058020,NORTHGATE,,10902,16:09
16,64,120203010,NORTHGATE,,101,16:51
16,64,120204010,NORTHGATE,,101,16:51
16,64,120205010,NORTHGATE,,101,16:51
16,64,120206010,NORTHGATE,,101,16:51
16,64,120207010,NORTHGATE,,101,16:51
33,64,121738010,SHUTTLE PARK NORTH,,5901,33:01
33,64,121739010,SHUTTLE PARK NORTH,,6001,33:01
33,64,121740010,SHUTTLE PARK NORTH,,5101,33:01
33,64,121741010,SHUTTLE PARK NORTH,,5201,33:01
33,64,121742010,SHUTTLE PARK NORTH,,5901,33:01
33,64,121743010,SHUTTLE PARK NORTH,,6001,33:01
33,64,121746010,SHUTTLE PARK NORTH,,5901,33:01
33,64,121747010,SHUTTLE PARK NORTH,,6001,33:01
33,64,121748010,SHUTTLE PARK NORTH,,5701,33:01
33,64,121749010,SHUTTLE PARK NORTH,,5801,33:01
33,64,121750010,SHUTTLE PARK NORTH,,5901,33:01
33,64,121751010,SHUTTLE PARK NORTH,,6001,33:01
33,64,121752010,SHUTTLE PARK NORTH,,5701,33:01
34,58,120520070,TREMONT + FRAZIER,,6307,34:49
34,58,120521070,TREMONT + FRAZIER,,6307,34:49
34,58,120522070,TREMONT + FRAZIER,,6307,34:49
4,58,120760070,DOWNTOWN,,10807,4:59
1,305,119421020,DOWNTOWN,,1102,1:51
1,305,119422020,DOWNTOWN,,1102,1:51
1,305,119501020,DOWNTOWN,,2102,1:55
1,305,119503020,DOWNTOWN,,1102,1:55
1,58,119505070,ALTON PARK,,1707,1:04
1,58,119506070,ALTON PARK,,2907,1:04
1,58,119513070,ALTON PARK,,2707,1:04
16,305,121984020,DOWNTOWN,,11002,16:03
16,305,121990020,DOWNTOWN,,11002,16:03
16,305,121991020,DOWNTOWN,,11002,16:03
16,305,121993020,DOWNTOWN,,10902,16:03
9,305,121997020,DOWNTOWN,,11002,9:52
10A,305,119580020,AVONDALE,,502,10A:01
10A,305,119581020,AVONDALE,,102,10A:01
10A,305,119582020,DOWNTOWN,,702,10A:52
10A,305,119583020,DOWNTOWN,,1102,10A:52
10A,305,119584020,DOWNTOWN VIA DODSON AVE HEALTH CTR,,602,10A:55
10A,305,119585020,DOWNTOWN VIA DODSON AVE HEALTH CTR,,702,10A:55
10A,305,119586020,DOWNTOWN VIA DODSON AVE HEALTH CTR,,602,10A:55
10A,305,119587020,DOWNTOWN VIA DODSON AVE HEALTH CTR,,1202,10A:55
10A,305,119589020,DOWNTOWN VIA DODSON AVE HEALTH CTR,,602,10A:55
10A,305,119590020,DOWNTOWN,,1202,10A:52
10A,305,119592020,DOWNTOWN,,3002,10A:52
10A,305,119594020,DOWNTOWN,,2102,10A:52
10A,305,119595020,DOWNTOWN,,2102,10A:52
10A,305,119596020,DOWNTOWN,,2102,10A:52
10A,305,119597020,DOWNTOWN,,2202,10A:52
10A,64,119654010,DOWNTOWN,,601,10A:52
10A,64,119655010,DOWNTOWN,,601,10A:52
10G,305,119667020,GLENWOOD,,702,10G:05
10G,305,119668020,GLENWOOD,,1102,10G:05
16,305,122043020,DOWNTOWN,,10602,16:03
16,305,122047020,DOWNTOWN,,10602,16:03
16,305,122055020,DOWNTOWN,,10502,16:03
9,305,122057020,DOWNTOWN,,10502,9:52
16,305,122059020,DOWNTOWN,,10902,16:03
10G,58,119729070,GLENWOOD,,2707,10G:04
10G,58,119730070,GLENWOOD,,2807,10G:04
10G,58,119731070,GLENWOOD,,2707,10G:04
10G,58,119732070,GLENWOOD,,2707,10G:04
10G,58,119733070,GLENWOOD,,2707,10G:04
15,305,120062020,DOWNTOWN,,1802,15:54
15,305,120072020,DOWNTOWN,,2602,15:54
16,305,120113020,NORTHGATE,,10002,16:02
16,305,120114020,NORTHGATE,,10302,16:02
16,305,120115020,NORTHGATE,,4402,16:02
16,305,120116020,NORTHGATE,,10102,16:02
16,305,120117020,NORTHGATE,,10002,16:02
16,305,120118020,NORTHGATE,,10302,16:02
16,305,120141020,DOWNTOWN,,10102,16:03
16,305,120142020,DOWNTOWN,,10002,16:03
16,305,120143020,DOWNTOWN,,10302,16:03
16,305,120144020,DOWNTOWN,,4402,16:03
16,305,120145020,DOWNTOWN,,10102,16:03
16,305,120146020,DOWNTOWN,,10002,16:03
16,305,120147020,DOWNTOWN,,10302,16:03
3,305,122113020,ENTERPRISE SOUTH,,6602,3:01
16,64,120218010,DOWNTOWN,,101,16:07
16,64,120219010,DOWNTOWN,,101,16:07
16,64,120220010,DOWNTOWN,,101,16:07
19,305,120229020,DOWNTOWN/HAMILTON PLACE,,3402,19:56
9,58,121143070,DOWNTOWN,,7707,9:52
9,58,121148070,DOWNTOWN,,10907,9:52
9,58,121149070,DOWNTOWN,,1907,9:52
21,305,120323020,DOWNTOWN,,4002,21:55
21,305,120333020,DOWNTOWN,,4102,21:55
1,58,119440070,DOWNTOWN,,107,1:51
1,58,119441070,DOWNTOWN,,1107,1:51
1,58,119442070,DOWNTOWN,,1007,1:51
1,58,119443070,DOWNTOWN,,1207,1:51
1,58,119444070,DOWNTOWN,,807,1:51
1,58,119447070,DOWNTOWN,,107,1:51
1,58,119448070,DOWNTOWN,,607,1:51
1,58,119449070,DOWNTOWN,,907,1:51
1,58,119450070,DOWNTOWN,,707,1:51
1,58,119451070,DOWNTOWN,,807,1:51
1,58,119452070,DOWNTOWN,,107,1:51
1,58,119453070,DOWNTOWN,,1107,1:51
1,58,119455070,DOWNTOWN,,1207,1:51
1,58,119456070,DOWNTOWN,,807,1:51
1,305,119457020,ALTON PARK,,2202,1:04
1,58,119528070,DOWNTOWN,,2807,1:55
1,58,119531070,DOWNTOWN,,7307,1:55
10A,305,119598020,DOWNTOWN,,502,10A:52
10A,305,119599020,DOWNTOWN,,702,10A:52
10A,305,119600020,DOWNTOWN,,1202,10A:52
10A,305,119603020,DOWNTOWN,,402,10A:52
10A,305,119604020,DOWNTOWN,,1202,10A:52
10A,305,119605020,DOWNTOWN,,802,10A:52
10A,305,119606020,DOWNTOWN,,2502,10A:52
10A,305,119609020,DOWNTOWN,,2802,10A:52
10A,305,119610020,DOWNTOWN,,1902,10A:52
10A,58,119611070,AVONDALE,,2307,10A:01
10A,58,119612070,AVONDALE,,1707,10A:01
10A,58,119613070,AVONDALE,,2807,10A:01
10A,58,119614070,AVONDALE,,2807,10A:01
10G,305,119669020,GLENWOOD,,202,10G:04
10G,305,119670020,GLENWOOD,,702,10G:04
10G,305,119671020,GLENWOOD,,602,10G:04
10G,305,119672020,GLENWOOD,,1202,10G:04
10G,305,119673020,GLENWOOD,,602,10G:04
10G,305,119674020,GLENWOOD,,1202,10G:04
10G,305,119675020,GLENWOOD,,2202,10G:04
10G,305,119676020,GLENWOOD,,2402,10G:04
10G,305,119677020,GLENWOOD,,3002,10G:04
10G,305,119678020,GLENWOOD,,2102,10G:04
10G,305,119679020,GLENWOOD,,2102,10G:04
10G,305,119680020,GLENWOOD,,2102,10G:04
10G,305,119681020,GLENWOOD,,402,10G:04
10G,305,119682020,GLENWOOD,,602,10G:04
10G,305,119683020,GLENWOOD,,702,10G:04
10G,305,119684020,GLENWOOD,,1202,10G:04
10G,305,119685020,GLENWOOD,,402,10G:04
10G,305,119686020,GLENWOOD,,2702,10G:04
10G,305,119687020,GLENWOOD,,502,10G:04
10G,64,119753010,GLENWOOD,,601,10G:04
10G,64,119754010,GLENWOOD,,601,10G:04
10G,64,119755010,GLENWOOD,,601,10G:04
10G,64,119756010,GLENWOOD,,601,10G:04
16,305,120155020,DOWNTOWN,,4802,16:08
16,58,120171070,NORTHGATE,,10007,16:02
16,58,120172070,NORTHGATE,,10107,16:02
16,58,120173070,NORTHGATE,,10307,16:02
21,58,120357070,DOWNTOWN,,7207,21:55
3,305,120440020,3E ER EASTGATE/ EAST RIDGE,,6802,3:04
3,305,120442020,3E ER EASTGATE/ EAST RIDGE,,6902,3:04
3,305,120453020,3N NORTHGATE,,6702,3:11
3,305,120454020,3N NORTHGATE,,7002,3:11
3,305,120455020,3N NORTHGATE,,5002,3:11
34,58,120523070,TREMONT + FRAZIER,,6307,34:49
34,58,120524070,TREMONT + FRAZIER,,6307,34:49
34,58,120525070,TREMONT + FRAZIER,,6307,34:49
34,58,120526070,TREMONT + FRAZIER,,6307,34:49
34,58,120527070,TREMONT + FRAZIER,,6307,34:49
34,58,120528070,TREMONT + FRAZIER,,6307,34:49
34,58,120529070,TREMONT + FRAZIER,,6307,34:49
34,58,120530070,TREMONT + FRAZIER,,6307,34:49
34,58,120531070,TREMONT + FRAZIER,,6307,34:49
34,58,120532070,TREMONT + FRAZIER,,6307,34:49
34,58,120533070,TREMONT + FRAZIER,,6307,34:49
34,58,120534070,TREMONT + FRAZIER,,6307,34:49
34,58,120535070,TREMONT + FRAZIER,,6307,34:49
34,58,120536070,TREMONT + FRAZIER,,6307,34:49
34,58,120537070,TREMONT + FRAZIER,,6307,34:49
34,58,120538070,TREMONT + FRAZIER,,6307,34:49
34,58,120539070,TREMONT + FRAZIER,,6307,34:49
34,58,120540070,TREMONT + FRAZIER,,6307,34:49
34,58,120541070,TREMONT + FRAZIER,,6307,34:49
34,58,120542070,TREMONT + FRAZIER,,6307,34:49
34,58,120543070,TREMONT + FRAZIER,,6307,34:49
34,58,120544070,TREMONT + FRAZIER,,6307,34:49
34,58,120545070,TREMONT + FRAZIER,,6307,34:49
4,305,120697020,EASTGATE HAMILTON PL,,7302,4:05
8,305,120951020,EASTDALE,,9902,8:02
8,305,120952020,EASTDALE,,9902,8:02
8,305,120953020,EASTDALE,,9902,8:02
8,305,120954020,EASTDALE,,9902,8:02
8,305,120956020,EASTDALE,,9902,8:02
8,305,120957020,EASTDALE,,9902,8:02
8,305,120959020,EASTDALE,,9902,8:02
8,305,120960020,EASTDALE,,9902,8:02
8,305,120961020,EASTDALE,,9902,8:02
8,305,120963020,EASTDALE,,9902,8:02
8,305,120964020,EASTDALE,,9902,8:02
8,305,120965020,EASTDALE,,9902,8:02
33,305,121155020,SHUTTLE PARK NORTH,,5102,33:01
33,305,121156020,SHUTTLE PARK NORTH,,5202,33:01
33,305,121157020,SHUTTLE PARK NORTH,,5302,33:01
33,305,121158020,SHUTTLE PARK NORTH,,5402,33:01
