shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
16:02,35.06970,-85.28923,22000011,
16:02,35.06987,-85.28923,22000013,
16:02,35.07002,-85.28922,22000015,
16:02,35.07016,-85.28922,22000017,
16:02,35.07032,-85.28919,22000020,
16:02,35.07048,-85.28919,22000023,
16:02,35.07067,-85.28915,22000026,
16:02,35.07084,-85.28912,22000029,
16:02,35.07095,-85.28907,22000036,
16:02,35.07118,-85.28893,23000007,
16:02,35.07133,-85.28888,23000010,
16:02,35.07149,-85.28885,23000013,
16:02,35.07165,-85.28880,23000016,
16:02,35.07181,-85.28877,23000019,
16:02,35.07194,-85.28872,23000022,
16:02,35.07203,-85.28871,23000029,
16:02,35.07217,-85.28868,24000009,
16:02,35.07234,-85.28863,24000012,
16:02,35.07248,-85.28861,24000014,
16:02,35.07266,-85.28857,24000017,
16:02,35.07282,-85.28853,24000020,
16:02,35.07291,-85.28853,24000027,
16:02,35.07309,-85.28853,25000008,
16:02,35.07322,-85.28850,25000010,
16:02,35.07338,-85.28847,25000012,
16:02,35.07355,-85.28842,25000014,
16:02,35.07372,-85.28839,25000016,
16:02,35.07389,-85.28836,25000018,
16:02,35.07404,-85.28834,25000020,
16:02,35.07420,-85.28830,25000023,
16:02,35.07428,-85.28830,25000031,
16:02,35.07444,-85.28825,26000007,
16:02,35.07457,-85.28822,26000009,
16:02,35.07474,-85.28817,26000011,
16:02,35.07489,-85.28812,26000013,
16:02,35.07503,-85.28811,26000015,
16:02,35.07517,-85.28806,26000019,
16:02,35.07517,-85.28806,26000022,
16:02,35.07532,-85.28817,27000008,
16:02,35.07551,-85.28817,27000010,
16:02,35.07574,-85.28822,27000012,
16:02,35.07600,-85.28825,27000014,
16:02,35.07625,-85.28826,27000016,
16:02,35.07645,-85.28830,27000018,
16:02,35.07660,-85.28830,27000020,
16:02,35.07667,-85.28830,27000025,
16:02,35.07682,-85.28834,28000014,
16:02,35.07697,-85.28838,28000016,
16:02,35.07716,-85.28842,28000018,
16:02,35.07737,-85.28852,28000020,
16:02,35.07758,-85.28866,28000022,
16:02,35.07778,-85.28884,28000024,
16:02,35.07795,-85.28898,28000026,
16:02,35.07807,-85.28907,28000028,
16:02,35.07814,-85.28914,28000033,
16:02,35.07830,-85.28928,29000010,
16:02,35.07848,-85.28939,29000012,
16:02,35.07870,-85.28952,29000014,
16:02,35.07884,-85.28957,29000015,
16:02,35.07898,-85.28963,29000016,
16:02,35.07912,-85.28965,29000017,
16:02,35.07934,-85.28969,29000019,
16:02,35.07949,-85.28969,29000021,
16:02,35.07959,-85.28969,29000026,
16:02,35.07978,-85.28973,30000007,
16:02,35.07996,-85.28974,30000009,
16:02,35.08017,-85.28977,30000011,
16:02,35.08037,-85.28977,30000013,
16:02,35.08053,-85.28977,30000016,
16:02,35.08055,-85.28977,30000019,
16:02,35.08071,-85.28979,31000010,
16:02,35.08087,-85.28979,31000014,
16:02,35.08104,-85.28981,31000017,
16:02,35.08118,-85.28982,31000019,
16:02,35.08135,-85.28984,31000021,
16:02,35.08153,-85.28984,31000023,
16:02,35.08170,-85.28985,31000025,
16:02,35.08181,-85.28985,31000030,
16:02,35.08204,-85.28979,32000008,
16:02,35.08219,-85.28979,32000010,
16:02,35.08237,-85.28981,32000012,
16:02,35.08257,-85.28985,32000014,
16:02,35.08278,-85.28995,32000016,
16:02,35.08296,-85.29012,32000018,
16:02,35.08315,-85.29038,32000020,
16:02,35.08329,-85.29065,32000022,
16:02,35.08338,-85.29077,32000023,
16:02,35.08346,-85.29090,32000024,
16:02,35.08355,-85.29103,32000025,
16:02,35.08363,-85.29119,32000026,
16:02,35.08383,-85.29141,32000028,
16:02,35.08405,-85.29159,32000030,
16:02,35.08427,-85.29171,32000032,
16:02,35.08451,-85.29183,32000034,
16:02,35.08477,-85.29179,32000036,
16:02,35.08502,-85.29170,32000038,
16:02,35.08525,-85.29148,32000040,
16:02,35.08536,-85.29138,32000041,
16:02,35.08547,-85.29128,32000042,
16:02,35.08559,-85.29119,32000043,
16:02,35.08571,-85.29106,32000044,
16:02,35.08583,-85.29097,32000045,
16:02,35.08594,-85.29087,32000046,
16:02,35.08605,-85.29077,32000047,
16:02,35.08624,-85.29062,32000049,
16:02,35.08639,-85.29047,32000051,
16:02,35.08651,-85.29038,32000053,
16:02,35.08663,-85.29028,32000060,
16:02,35.08663,-85.29028,32000057,
16:02,35.08688,-85.29008,33000008,
16:02,35.08703,-85.28995,33000010,
16:02,35.08722,-85.28979,33000012,
16:02,35.08743,-85.28963,33000014,
16:02,35.08762,-85.28944,33000016,
16:02,35.08778,-85.28923,33000018,
16:02,35.08788,-85.28907,33000020,
16:02,35.08794,-85.28893,33000023,
16:02,35.08796,-85.28893,33000026,
16:02,35.08804,-85.28874,34000007,
16:02,35.08813,-85.28853,34000009,
16:02,35.08826,-85.28825,34000011,
16:02,35.08833,-85.28811,34000012,
16:02,35.08842,-85.28795,34000013,
16:02,35.08852,-85.28782,34000014,
16:02,35.08863,-85.28769,34000015,
16:02,35.08876,-85.28758,34000016,
16:02,35.08891,-85.28747,34000017,
16:02,35.08906,-85.28741,34000018,
16:02,35.08922,-85.28733,34000019,
16:02,35.08937,-85.28726,34000020,
16:02,35.08954,-85.28718,34000021,
16:02,35.08969,-85.28712,34000022,
16:02,35.08983,-85.28707,34000023,
16:02,35.09004,-85.28695,34000025,
16:02,35.09018,-85.28690,34000027,
16:02,35.09023,-85.28687,34000031,
16:02,35.09039,-85.28680,35000009,
16:02,35.09055,-85.28672,35000011,
16:02,35.09075,-85.28666,35000013,
16:02,35.09098,-85.28658,35000015,
16:02,35.09118,-85.28651,35000017,
16:02,35.09133,-85.28648,35000019,
16:02,35.09141,-85.28647,35000024,
16:02,35.09161,-85.28642,36000008,
16:02,35.09179,-85.28639,36000010,
16:02,35.09203,-85.28636,36000012,
16:02,35.09217,-85.28631,36000013,
16:02,35.09231,-85.28631,36000014,
16:02,35.09245,-85.28626,36000015,
16:02,35.09259,-85.28626,36000016,
16:02,35.09274,-85.28621,36000017,
16:02,35.09288,-85.28618,36000018,
16:02,35.09302,-85.28617,36000019,
16:02,35.09328,-85.28610,36000021,
16:02,35.09352,-85.28602,36000023,
16:02,35.09374,-85.28588,36000025,
16:02,35.09390,-85.28572,36000027,
16:02,35.09401,-85.28558,36000029,
16:02,35.09410,-85.28542,36000032,
16:02,35.09412,-85.28537,36000036,
16:02,35.09416,-85.28396,37000016,
16:02,35.09417,-85.28413,37000015,
16:02,35.09418,-85.28380,37000017,
16:02,35.09419,-85.28429,37000014,
16:02,35.09420,-85.28515,37000008,
16:02,35.09422,-85.28462,37000012,
16:02,35.09423,-85.28364,37000018,
16:02,35.09423,-85.28491,37000010,
16:02,35.09430,-85.28350,37000019,
16:02,35.09439,-85.28337,37000020,
16:02,35.09461,-85.28319,37000022,
16:02,35.09484,-85.28311,37000024,
16:02,35.09498,-85.28310,37000025,
16:02,35.09511,-85.28307,37000026,
16:02,35.09524,-85.28305,37000027,
16:02,35.09539,-85.28302,37000028,
16:02,35.09552,-85.28297,37000029,
16:02,35.09564,-85.28291,37000030,
16:02,35.09577,-85.28283,37000031,
16:02,35.09597,-85.28269,37000033,
16:02,35.09610,-85.28254,37000035,
16:02,35.09617,-85.28246,37000040,
16:02,35.09620,-85.28216,38000008,
16:02,35.09630,-85.28200,38000010,
16:02,35.09643,-85.28186,38000012,
16:02,35.09657,-85.28167,38000014,
16:02,35.09673,-85.28143,38000016,
16:02,35.09689,-85.28122,38000018,
16:02,35.09708,-85.28102,38000020,
16:02,35.09728,-85.28079,38000022,
16:02,35.09750,-85.28065,38000024,
16:02,35.09774,-85.28052,38000026,
16:02,35.09799,-85.28044,38000028,
16:02,35.09813,-85.28040,38000029,
16:02,35.09841,-85.28035,38000031,
16:02,35.09855,-85.28032,38000032,
16:02,35.09868,-85.28030,38000033,
16:02,35.09881,-85.28025,38000034,
16:02,35.09894,-85.28019,38000035,
16:02,35.09906,-85.28011,38000036,
16:02,35.09917,-85.27998,38000037,
16:02,35.09925,-85.27985,38000038,
16:02,35.09932,-85.27971,38000039,
16:02,35.09937,-85.27955,38000040,
16:02,35.09942,-85.27938,38000041,
16:02,35.09947,-85.27922,38000042,
16:02,35.09952,-85.27906,38000043,
16:02,35.09956,-85.27887,38000044,
16:02,35.09960,-85.27871,38000045,
16:02,35.09965,-85.27855,38000046,
16:02,35.09976,-85.27828,38000048,
16:02,35.09986,-85.27803,38000050,
16:02,35.09994,-85.27785,38000052,
16:02,35.10006,-85.27771,38000055,
16:02,35.10008,-85.27768,38000060,
16:02,35.10028,-85.27773,39000007,
16:02,35.10039,-85.27760,39000009,
16:02,35.10052,-85.27742,39000011,
16:02,35.10065,-85.27723,39000013,
16:02,35.10077,-85.27701,39000015,
16:02,35.10087,-85.27684,39000017,
16:02,35.10095,-85.27671,39000020,
16:02,35.10095,-85.27669,39000023,
16:02,35.10105,-85.27652,40000008,
16:02,35.10114,-85.27634,40000010,
16:02,35.10126,-85.27614,40000012,
16:02,35.10139,-85.27590,40000014,
16:02,35.10155,-85.27566,40000016,
16:02,35.10171,-85.27545,40000018,
16:02,35.10185,-85.27532,40000020,
16:02,35.10191,-85.27523,40000031,
16:02,35.10202,-85.27512,41000013,
16:02,35.10214,-85.27499,41000015,
16:02,35.10231,-85.27485,41000017,
16:02,35.10249,-85.27469,41000019,
16:02,35.10271,-85.27453,41000021,
16:02,35.10292,-85.27437,41000023,
16:02,35.10312,-85.27424,41000025,
16:02,35.10330,-85.27412,41000027,
16:02,35.10349,-85.27402,41000029,
16:02,35.10366,-85.27389,41000031,
16:02,35.10383,-85.27378,41000033,
16:02,35.10397,-85.27369,41000035,
16:02,35.10410,-85.27362,41000038,
16:02,35.10413,-85.27359,41000049,
16:02,35.10429,-85.27351,42000025,
16:02,35.10448,-85.27339,42000027,
16:02,35.10474,-85.27323,42000029,
16:02,35.10489,-85.27313,42000030,
16:02,35.10504,-85.27304,42000031,
16:02,35.10520,-85.27296,42000032,
16:02,35.10535,-85.27285,42000033,
16:02,35.10551,-85.27277,42000034,
16:02,35.10565,-85.27267,42000035,
16:02,35.10579,-85.27259,42000036,
16:02,35.10592,-85.27253,42000037,
16:02,35.10614,-85.27243,42000039,
16:02,35.10629,-85.27238,42000041,
16:02,35.10635,-85.27235,42000046,
16:02,35.10650,-85.27231,43000007,
16:02,35.10666,-85.27221,43000009,
16:02,35.10685,-85.27216,43000011,
16:02,35.10708,-85.27205,43000013,
16:02,35.10733,-85.27199,43000015,
16:02,35.10757,-85.27188,43000017,
16:02,35.10780,-85.27178,43000019,
16:02,35.10797,-85.27172,43000021,
16:02,35.10812,-85.27165,43000024,
16:02,35.10814,-85.27165,43000028,
16:02,35.10828,-85.27161,44000006,
16:02,35.10845,-85.27153,44000008,
16:02,35.10865,-85.27145,44000010,
16:02,35.10885,-85.27137,44000012,
16:02,35.10903,-85.27132,44000014,
16:02,35.10918,-85.27126,44000017,
16:02,35.10937,-85.27118,44000023,
16:02,35.10954,-85.27111,44000025,
16:02,35.10970,-85.27105,44000027,
16:02,35.10986,-85.27097,44000030,
16:02,35.10990,-85.27094,44000034,
16:02,35.11006,-85.27086,45000007,
16:02,35.11022,-85.27076,45000009,
16:02,35.11038,-85.27062,45000011,
16:02,35.11055,-85.27051,45000013,
16:02,35.11071,-85.27037,45000015,
16:02,35.11085,-85.27026,45000017,
16:02,35.11097,-85.27013,45000019,
16:02,35.11111,-85.26995,45000022,
16:02,35.11123,-85.26980,45000025,
16:02,35.11135,-85.26957,45000028,
16:02,35.11144,-85.26941,45000030,
16:02,35.11152,-85.26919,45000033,
16:02,35.11153,-85.26914,45000037,
16:02,35.11160,-85.26894,46000010,
16:02,35.11166,-85.26873,46000012,
16:02,35.11174,-85.26846,46000014,
16:02,35.11182,-85.26812,46000016,
16:02,35.11186,-85.26798,46000017,
16:02,35.11194,-85.26766,46000019,
16:02,35.11202,-85.26739,46000021,
16:02,35.11208,-85.26716,46000023,
16:02,35.11212,-85.26695,46000025,
16:02,35.11218,-85.26674,46000032,
16:02,35.11218,-85.26679,46000028,
16:02,35.11221,-85.26652,47000007,
16:02,35.11226,-85.26633,47000009,
16:02,35.11232,-85.26614,47000011,
16:02,35.11238,-85.26592,47000013,
16:02,35.11245,-85.26563,47000015,
16:02,35.11252,-85.26536,47000017,
16:02,35.11261,-85.26506,47000019,
16:02,35.11268,-85.26477,47000021,
16:02,35.11275,-85.26448,47000023,
16:02,35.11280,-85.26418,47000025,
16:02,35.11284,-85.26393,47000027,
16:02,35.11287,-85.26372,47000029,
16:02,35.11289,-85.26352,47000032,
16:02,35.11290,-85.26344,47000038,
16:02,35.11293,-85.26325,48000008,
16:02,35.11296,-85.26304,48000011,
16:02,35.11299,-85.26283,48000014,
16:02,35.11301,-85.26266,48000017,
16:02,35.11304,-85.26247,48000025,
16:02,35.11304,-85.26247,48000022,
16:02,35.11309,-85.26232,49000008,
16:02,35.11313,-85.26213,49000010,
16:02,35.11319,-85.26189,49000012,
16:02,35.11325,-85.26169,49000014,
16:02,35.11330,-85.26153,49000016,
16:02,35.11334,-85.26140,49000022,
16:02,35.11338,-85.26120,50000009,
16:02,35.11344,-85.26099,50000012,
16:02,35.11349,-85.26083,50000015,
16:02,35.11355,-85.26067,50000024,
16:02,35.11360,-85.26045,50000029,
16:02,35.11367,-85.26023,50000032,
16:02,35.11373,-85.26004,50000034,
16:02,35.11380,-85.25981,50000036,
16:02,35.11387,-85.25954,50000038,
16:02,35.11394,-85.25929,50000040,
16:02,35.11401,-85.25900,50000042,
16:02,35.11407,-85.25868,50000044,
16:02,35.11413,-85.25838,50000046,
16:02,35.11417,-85.25814,50000048,
16:02,35.11421,-85.25790,50000050,
16:02,35.11425,-85.25770,50000052,
16:02,35.11427,-85.25752,50000054,
16:02,35.11431,-85.25736,50000057,
16:02,35.11434,-85.25719,50000074,
16:02,35.11435,-85.25706,50000082,
16:02,35.11440,-85.25698,51000008,
16:02,35.11443,-85.25678,51000010,
16:02,35.11448,-85.25651,51000012,
16:02,35.11454,-85.25622,51000014,
16:02,35.11459,-85.25592,51000016,
16:02,35.11462,-85.25574,51000017,
16:02,35.11464,-85.25557,51000018,
16:02,35.11466,-85.25541,51000019,
16:02,35.11469,-85.25523,51000020,
16:02,35.11470,-85.25508,51000021,
16:02,35.11472,-85.25492,51000022,
16:02,35.11474,-85.25473,51000023,
16:02,35.11475,-85.25441,51000025,
16:02,35.11477,-85.25415,51000027,
16:02,35.11478,-85.25392,51000029,
16:02,35.11479,-85.25369,51000036,
16:02,35.11479,-85.25373,51000032,
16:02,35.11481,-85.25346,52000010,
16:02,35.11482,-85.25320,52000012,
16:02,35.11486,-85.25292,52000014,
16:02,35.11491,-85.25261,52000016,
16:02,35.11497,-85.25230,52000018,
16:02,35.11506,-85.25206,52000020,
16:02,35.11514,-85.25191,52000022,
16:02,35.11520,-85.25182,52000030,
16:02,35.11531,-85.25166,53000011,
16:02,35.11544,-85.25150,53000013,
16:02,35.11561,-85.25134,53000015,
16:02,35.11582,-85.25120,53000017,
16:02,35.11605,-85.25102,53000019,
16:02,35.11627,-85.25089,53000021,
16:02,35.11649,-85.25074,53000023,
16:02,35.11667,-85.25061,53000025,
16:02,35.11683,-85.25050,53000027,
16:02,35.11697,-85.25042,53000029,
16:02,35.11708,-85.25031,53000032,
16:02,35.11709,-85.25031,53000035,
16:02,35.11727,-85.25021,54000009,
16:02,35.11740,-85.25013,54000011,
16:02,35.11758,-85.25005,54000013,
16:02,35.11776,-85.24996,54000015,
16:02,35.11795,-85.24988,54000017,
16:02,35.11812,-85.24980,54000019,
16:02,35.11827,-85.24974,54000021,
16:02,35.11836,-85.24970,54000026,
16:02,35.11852,-85.24962,55000007,
16:02,35.11868,-85.24958,55000009,
16:02,35.11887,-85.24950,55000011,
16:02,35.11907,-85.24940,55000013,
16:02,35.11928,-85.24934,55000015,
16:02,35.11950,-85.24926,55000017,
16:02,35.11971,-85.24920,55000019,
16:02,35.11991,-85.24912,55000021,
16:02,35.12011,-85.24904,55000023,
16:02,35.12033,-85.24899,55000025,
16:02,35.12055,-85.24889,55000027,
16:02,35.12078,-85.24883,55000029,
16:02,35.12097,-85.24878,55000031,
16:02,35.12114,-85.24872,55000033,
16:02,35.12127,-85.24867,55000035,
16:02,35.12139,-85.24864,55000041,
16:02,35.12160,-85.24859,56000009,
16:02,35.12179,-85.24853,56000012,
16:02,35.12195,-85.24848,56000014,
16:02,35.12210,-85.24843,56000016,
16:02,35.12227,-85.24840,56000019,
16:02,35.12239,-85.24835,56000027,
16:02,35.12250,-85.24831,57000007,
16:02,35.12270,-85.24824,57000010,
16:02,35.12287,-85.24818,57000012,
16:02,35.12306,-85.24811,57000014,
16:02,35.12326,-85.24805,57000016,
16:02,35.12347,-85.24799,57000018,
16:02,35.12368,-85.24794,57000020,
16:02,35.12390,-85.24784,57000022,
16:02,35.12411,-85.24780,57000024,
16:02,35.12430,-85.24772,57000026,
16:02,35.12449,-85.24767,57000028,
16:02,35.12466,-85.24762,57000030,
16:02,35.12481,-85.24757,57000032,
16:02,35.12495,-85.24753,57000034,
16:02,35.12508,-85.24748,57000037,
16:02,35.12512,-85.24746,57000042,
16:02,35.12523,-85.24745,58000008,
16:02,35.12537,-85.24740,58000010,
16:02,35.12553,-85.24735,58000012,
16:02,35.12573,-85.24729,58000014,
16:02,35.12593,-85.24724,58000016,
16:02,35.12614,-85.24718,58000018,
16:02,35.12635,-85.24708,58000020,
16:02,35.12655,-85.24703,58000022,
16:02,35.12673,-85.24697,58000024,
16:02,35.12692,-85.24692,58000026,
16:02,35.12709,-85.24689,58000028,
16:02,35.12726,-85.24681,58000030,
16:02,35.12741,-85.24678,58000032,
16:02,35.12757,-85.24671,58000034,
16:02,35.12763,-85.24088,62000022,
16:02,35.12764,-85.24106,62000019,
16:02,35.12772,-85.24123,62000017,
16:02,35.12776,-85.24665,58000036,
16:02,35.12777,-85.24080,62000025,
16:02,35.12780,-85.24144,62000015,
16:02,35.12788,-85.24163,62000013,
16:02,35.12792,-85.24080,62000027,
16:02,35.12794,-85.24661,58000038,
16:02,35.12797,-85.24177,62000011,
16:02,35.12808,-85.24079,62000029,
16:02,35.12809,-85.24656,58000040,
16:02,35.12813,-85.24192,62000008,
16:02,35.12823,-85.24651,58000042,
16:02,35.12825,-85.24077,62000031,
16:02,35.12827,-85.24201,61000042,
16:02,35.12838,-85.24207,61000035,
16:02,35.12839,-85.24646,58000045,
16:02,35.12842,-85.24077,62000033,
16:02,35.12845,-85.24644,58000055,
16:02,35.12857,-85.24215,61000032,
16:02,35.12857,-85.24075,62000035,
16:02,35.12859,-85.24640,59000026,
16:02,35.12875,-85.24072,62000038,
16:02,35.12877,-85.24633,59000028,
16:02,35.12877,-85.24215,61000029,
16:02,35.12889,-85.24075,62000042,
16:02,35.12893,-85.24077,62000047,
16:02,35.12895,-85.24215,61000026,
16:02,35.12899,-85.24626,59000030,
16:02,35.12912,-85.24215,61000024,
16:02,35.12923,-85.24614,59000032,
16:02,35.12931,-85.24212,61000022,
16:02,35.12936,-85.24609,59000033,
16:02,35.12949,-85.24599,59000034,
16:02,35.12952,-85.24211,61000020,
16:02,35.12964,-85.24589,59000035,
16:02,35.12973,-85.24211,61000018,
16:02,35.12977,-85.24578,59000036,
16:02,35.12990,-85.24565,59000037,
16:02,35.12995,-85.24207,61000016,
16:02,35.13004,-85.24551,59000038,
16:02,35.13016,-85.24206,61000014,
16:02,35.13017,-85.24538,59000039,
16:02,35.13030,-85.24525,59000040,
16:02,35.13036,-85.24206,61000012,
16:02,35.13042,-85.24513,59000041,
16:02,35.13055,-85.24500,59000042,
16:02,35.13056,-85.24206,61000010,
16:02,35.13067,-85.24487,59000043,
16:02,35.13078,-85.24206,61000007,
16:02,35.13079,-85.24474,59000044,
16:02,35.13091,-85.24465,59000045,
16:02,35.13092,-85.24204,60000039,
16:02,35.13101,-85.24451,59000046,
16:02,35.13104,-85.24203,60000033,
16:02,35.13114,-85.24439,59000047,
16:02,35.13122,-85.24201,60000030,
16:02,35.13125,-85.24427,59000048,
16:02,35.13136,-85.24414,59000049,
16:02,35.13136,-85.24201,60000027,
16:02,35.13147,-85.24406,59000050,
16:02,35.13151,-85.24200,60000022,
16:02,35.13157,-85.24393,59000051,
16:02,35.13165,-85.24198,60000015,
16:02,35.13168,-85.24382,59000052,
16:02,35.13178,-85.24373,59000053,
16:02,35.13182,-85.24198,60000011,
16:02,35.13188,-85.24360,59000054,
16:02,35.13197,-85.24198,60000008,
16:02,35.13210,-85.24339,59000056,
16:02,35.13212,-85.24198,59000090,
16:02,35.13212,-85.24198,59000092,
16:02,35.13226,-85.24196,59000086,
16:02,35.13231,-85.24319,59000058,
16:02,35.13244,-85.24196,59000083,
16:02,35.13251,-85.24301,59000060,
16:02,35.13259,-85.24198,59000080,
16:02,35.13270,-85.24284,59000062,
16:02,35.13270,-85.24212,59000073,
16:02,35.13282,-85.24269,59000064,
16:02,35.13282,-85.24228,59000070,
16:02,35.13290,-85.24250,59000067,
16:03,35.05260,-85.30975,54000025,
16:03,35.05272,-85.30975,54000018,
16:03,35.05289,-85.30975,54000015,
16:03,35.05303,-85.30974,54000013,
16:03,35.05318,-85.30974,54000011,
16:03,35.05339,-85.30975,54000008,
16:03,35.05357,-85.30975,53000041,
16:03,35.05358,-85.30975,53000038,
16:03,35.05371,-85.30975,53000027,
16:03,35.05389,-85.30974,53000023,
16:03,35.05407,-85.30972,53000020,
16:03,35.05422,-85.30974,53000018,
16:03,35.05436,-85.30975,53000016,
16:03,35.05456,-85.30979,53000013,
16:03,35.05470,-85.30979,53000010,
16:03,35.05490,-85.30974,52000123,
16:03,35.05497,-85.30974,52000118,
16:03,35.05515,-85.30974,52000115,
16:03,35.05530,-85.30975,52000113,
16:03,35.05546,-85.30975,52000111,
16:03,35.05563,-85.30975,52000109,
16:03,35.05578,-85.30975,52000107,
16:03,35.05593,-85.30975,52000105,
16:03,35.05610,-85.30975,52000103,
16:03,35.05631,-85.30972,52000101,
16:03,35.05657,-85.30966,52000099,
16:03,35.05671,-85.30964,52000098,
16:03,35.05685,-85.30961,52000097,
16:03,35.05700,-85.30958,52000096,
16:03,35.05714,-85.30955,52000095,
16:03,35.05730,-85.30953,52000094,
16:03,35.05746,-85.30950,52000093,
16:03,35.05761,-85.30947,52000092,
16:03,35.05778,-85.30943,52000091,
16:03,35.05793,-85.30940,52000090,
16:03,35.05810,-85.30939,52000089,
16:03,35.05825,-85.30934,52000088,
16:03,35.05840,-85.30931,52000087,
16:03,35.05855,-85.30928,52000086,
16:03,35.05871,-85.30925,52000085,
16:03,35.05886,-85.30923,52000084,
16:03,35.05901,-85.30920,52000083,
16:03,35.05916,-85.30918,52000082,
16:03,35.05931,-85.30913,52000081,
16:03,35.05947,-85.30910,52000080,
16:03,35.05961,-85.30909,52000079,
16:03,35.05977,-85.30905,52000078,
16:03,35.05991,-85.30902,52000077,
16:03,35.06007,-85.30899,52000076,
16:03,35.06021,-85.30898,52000075,
16:03,35.06034,-85.30894,52000074,
16:03,35.06061,-85.30890,52000072,
16:03,35.06087,-85.30885,52000070,
16:03,35.06099,-85.30178,49000034,
16:03,35.06101,-85.30198,49000036,
16:03,35.06103,-85.30223,49000038,
16:03,35.06103,-85.30154,49000031,
16:03,35.06105,-85.30252,49000040,
16:03,35.06107,-85.30277,49000042,
16:03,35.06109,-85.30303,49000044,
16:03,35.06111,-85.30324,49000046,
16:03,35.06111,-85.30880,52000068,
16:03,35.06112,-85.30341,49000048,
16:03,35.06114,-85.30141,49000029,
16:03,35.06118,-85.30362,49000052,
16:03,35.06119,-85.30363,49000058,
16:03,35.06124,-85.30383,50000013,
16:03,35.06130,-85.30400,50000032,
16:03,35.06130,-85.30123,49000027,
16:03,35.06135,-85.30875,52000066,
16:03,35.06136,-85.30416,50000036,
16:03,35.06145,-85.30430,50000042,
16:03,35.06149,-85.30100,49000025,
16:03,35.06154,-85.30448,50000056,
16:03,35.06158,-85.30087,49000024,
16:03,35.06158,-85.30872,52000064,
16:03,35.06161,-85.30464,50000060,
16:03,35.06165,-85.30473,50000067,
16:03,35.06169,-85.30076,49000023,
16:03,35.06177,-85.30061,49000022,
16:03,35.06181,-85.30867,52000062,
16:03,35.06186,-85.30049,49000021,
16:03,35.06187,-85.30494,51000014,
16:03,35.06193,-85.30510,51000017,
16:03,35.06195,-85.30034,49000020,
16:03,35.06201,-85.30526,51000020,
16:03,35.06201,-85.30867,52000060,
16:03,35.06204,-85.30022,49000019,
16:03,35.06209,-85.30541,51000023,
16:03,35.06217,-85.30564,51000026,
16:03,35.06219,-85.30864,52000058,
16:03,35.06222,-85.29998,49000017,
16:03,35.06225,-85.30583,51000029,
16:03,35.06230,-85.30600,51000041,
16:03,35.06235,-85.30859,52000056,
16:03,35.06236,-85.30621,51000045,
16:03,35.06239,-85.29976,49000015,
16:03,35.06240,-85.30637,51000048,
16:03,35.06244,-85.30653,51000052,
16:03,35.06249,-85.30673,51000056,
16:03,35.06250,-85.30676,51000060,
16:03,35.06252,-85.30699,52000008,
16:03,35.06253,-85.30716,52000010,
16:03,35.06255,-85.29953,49000013,
16:03,35.06255,-85.30737,52000012,
16:03,35.06255,-85.30854,52000053,
16:03,35.06256,-85.30759,52000014,
16:03,35.06258,-85.30780,52000016,
16:03,35.06260,-85.30797,52000018,
16:03,35.06261,-85.30813,52000021,
16:03,35.06262,-85.30837,52000050,
16:03,35.06271,-85.29933,49000011,
16:03,35.06284,-85.29917,49000009,
16:03,35.06293,-85.29901,49000007,
16:03,35.06307,-85.29890,48000045,
16:03,35.06307,-85.29890,48000042,
16:03,35.06313,-85.29871,48000038,
16:03,35.06323,-85.29858,48000036,
16:03,35.06336,-85.29839,48000034,
16:03,35.06350,-85.29817,48000032,
16:03,35.06364,-85.29794,48000030,
16:03,35.06376,-85.29775,48000028,
16:03,35.06387,-85.29759,48000026,
16:03,35.06396,-85.29743,47000032,
16:03,35.06398,-85.29742,47000027,
16:03,35.06408,-85.29721,47000024,
16:03,35.06418,-85.29704,47000022,
16:03,35.06430,-85.29680,47000020,
16:03,35.06444,-85.29656,47000018,
16:03,35.06456,-85.29631,47000016,
16:03,35.06468,-85.29605,47000014,
16:03,35.06479,-85.29584,47000012,
16:03,35.06486,-85.29559,47000010,
16:03,35.06493,-85.29540,47000008,
16:03,35.06503,-85.29518,46000029,
16:03,35.06507,-85.29503,46000023,
16:03,35.06514,-85.29488,46000021,
16:03,35.06520,-85.29465,46000019,
16:03,35.06528,-85.29442,46000017,
16:03,35.06538,-85.29415,46000015,
16:03,35.06547,-85.29389,46000013,
16:03,35.06555,-85.29362,46000011,
16:03,35.06563,-85.29341,46000009,
16:03,35.06569,-85.29324,46000007,
16:03,35.06575,-85.29306,45000023,
16:03,35.06579,-85.29297,45000018,
16:03,35.06585,-85.29279,45000016,
16:03,35.06592,-85.29255,45000014,
16:03,35.06601,-85.29233,45000012,
16:03,35.06609,-85.29208,45000010,
16:03,35.06617,-85.29187,45000008,
16:03,35.06626,-85.29163,44000029,
16:03,35.06627,-85.29159,44000025,
16:03,35.06634,-85.29139,44000022,
16:03,35.06640,-85.29119,44000020,
16:03,35.06647,-85.29095,44000018,
16:03,35.06656,-85.29071,44000016,
16:03,35.06664,-85.29049,44000014,
16:03,35.06671,-85.29033,44000012,
16:03,35.06679,-85.29015,43000032,
16:03,35.06684,-85.29001,43000026,
16:03,35.06693,-85.28987,43000024,
16:03,35.06708,-85.28973,43000022,
16:03,35.06727,-85.28963,43000020,
16:03,35.06751,-85.28957,43000018,
16:03,35.06777,-85.28952,43000016,
16:03,35.06804,-85.28952,43000014,
